Wavelength,Carbonate (McArthur Basin KG-92-27),Calcite (JB-JLB-549),Calcite (GR-CMP-001),Dolomite (SH-SJG-079),Muscovite (GDS114),Muscovite (GDS120),Kaolinite (KGA-1),Montmorillonite (SAZ-1),Quartz (DH-MBW-003),Quartz (GDS74 Sand Ottowa),"Kerogen (PPRG114, H:C = 0.8)",Kerogen ?,Sap (JB-JLB-B84-A),Illite (Imt-1),Biotite H2S8 (USGS)
1.8320000,0.9999391,0.9999301,0.9996587,0.9952050,0.9996625,0.9998421,0.9990772,0.9998635,0.9997507,0.9997347,0.9992456,0.9960755,0.9997341,0.9996817,0.9997393
1.8330000,0.9999492,0.9999260,0.9996754,0.9951285,0.9996173,0.9998560,0.9990867,0.9998574,0.9997819,0.9995539,0.9991916,0.9992514,0.9997042,0.9996532,0.9996214
1.8340000,0.9999447,0.9999203,0.9996802,0.9950170,0.9996496,0.9998419,0.9990946,0.9998558,0.9998131,0.9993340,0.9985774,0.9960842,0.9996743,0.9995984,0.9995665
1.8350000,0.9999268,0.9999131,0.9996663,0.9949147,0.9997460,0.9998010,0.9990886,0.9998475,0.9998444,0.9993643,0.9983571,0.9959292,0.9996889,0.9997253,0.9997648
1.8360000,0.9999317,0.9999050,0.9996535,0.9948418,0.9998080,0.9997831,0.9990867,0.9998204,0.9998756,0.9994548,0.9979182,0.9961360,0.9997101,0.9996517,0.9999955
1.8370000,0.9999205,0.9998981,0.9996807,0.9948186,0.9998194,0.9997832,0.9990549,0.9998244,0.9999068,0.9993025,0.9979895,0.9975887,0.9996900,0.9997513,0.9998497
1.8380000,0.9999170,0.9998934,0.9996700,0.9945433,0.9997669,0.9997841,0.9990327,0.9998019,0.9999380,0.9993724,0.9977390,0.9978762,0.9996611,0.9998519,0.9996923
1.8390000,0.9999374,0.9998902,0.9996169,0.9942774,0.9996866,0.9997780,0.9989779,0.9997899,0.9999693,0.9994623,0.9982445,0.9990959,0.9996171,0.9998055,0.9994791
1.8384620,0.9999276,0.9998915,0.9996573,0.9944146,0.9996691,0.9998066,0.9990310,0.9997926,0.9999524,0.9994141,0.9979507,0.9980154,0.9996424,0.9998570,0.9995101
1.8386250,0.9999343,0.9998911,0.9996450,0.9943731,0.9996723,0.9997979,0.9990141,0.9997911,0.9999576,0.9994288,0.9980477,0.9982401,0.9996349,0.9998399,0.9995017
1.8387880,0.9999379,0.9998907,0.9996328,0.9943316,0.9996756,0.9997892,0.9989979,0.9997907,0.9999627,0.9994433,0.9981203,0.9986401,0.9996275,0.9998227,0.9994922
1.8389510,0.9999385,0.9998904,0.9996205,0.9942899,0.9996792,0.9997806,0.9989825,0.9997903,0.9999678,0.9994580,0.9982157,0.9989903,0.9996201,0.9998056,0.9994826
1.8391140,0.9999350,0.9998900,0.9996083,0.9942484,0.9997042,0.9997678,0.9989674,0.9997889,0.9999729,0.9995018,0.9983111,0.9993470,0.9996115,0.9998053,0.9995546
1.8392770,0.9999265,0.9998896,0.9995961,0.9942069,0.9997403,0.9997530,0.9989561,0.9997875,0.9999779,0.9995600,0.9984066,0.9996640,0.9996030,0.9998124,0.9996673
1.8394400,0.9999160,0.9998893,0.9995839,0.9941652,0.9997765,0.9997381,0.9989425,0.9997860,0.9999830,0.9996182,0.9985010,0.9998849,0.9995977,0.9998205,0.9997789
1.8396030,0.9999034,0.9998889,0.9995716,0.9941237,0.9998119,0.9997233,0.9989306,0.9997846,0.9999881,0.9996765,0.9985732,1.0000000,0.9995990,0.9998275,0.9998916
1.8397660,0.9998929,0.9998884,0.9995664,0.9940907,0.9998076,0.9997290,0.9989144,0.9997842,0.9999932,0.9996913,0.9986686,0.9998925,0.9996002,0.9998314,0.9999030
1.8399290,0.9998854,0.9998879,0.9995640,0.9940611,0.9997832,0.9997451,0.9988990,0.9997828,0.9999982,0.9996841,0.9987639,0.9996131,0.9996015,0.9998321,0.9998631
1.8400930,0.9998840,0.9998874,0.9995615,0.9940314,0.9997582,0.9997613,0.9988817,0.9997814,1.0000000,0.9996768,0.9988606,0.9991809,0.9996028,0.9998339,0.9998218
1.8402560,0.9998866,0.9998869,0.9995591,0.9940018,0.9997333,0.9997773,0.9988657,0.9997809,0.9999992,0.9996696,0.9990675,0.9986837,0.9995953,0.9998356,0.9997820
1.8404190,0.9998942,0.9998863,0.9995568,0.9939722,0.9997238,0.9997853,0.9988433,0.9997795,0.9999984,0.9996479,0.9992782,0.9981900,0.9995890,0.9998406,0.9997620
1.8405820,0.9999039,0.9998858,0.9995544,0.9939426,0.9997224,0.9997890,0.9988174,0.9997781,0.9999977,0.9996189,0.9995472,0.9977493,0.9995815,0.9998487,0.9997524
1.8407460,0.9999156,0.9998852,0.9995519,0.9939129,0.9997209,0.9997927,0.9987910,0.9997757,0.9999968,0.9995897,0.9997526,0.9975125,0.9995752,0.9998556,0.9997426
1.8409090,0.9999242,0.9998847,0.9995495,0.9938833,0.9997195,0.9997965,0.9987650,0.9997723,0.9999960,0.9995606,0.9998467,0.9974682,0.9995688,0.9998627,0.9997319
1.8410730,0.9999299,0.9998844,0.9995515,0.9938469,0.9997493,0.9997981,0.9987441,0.9997688,0.9999952,0.9995750,0.9998854,0.9975847,0.9995625,0.9998791,0.9997767
1.8412360,0.9999284,0.9998843,0.9995554,0.9938076,0.9997948,0.9997988,0.9987280,0.9997644,0.9999945,0.9996113,0.9997551,0.9978473,0.9995561,0.9998977,0.9998475
1.8414000,0.9999219,0.9998842,0.9995593,0.9937680,0.9998404,0.9997994,0.9987106,0.9997590,0.9999937,0.9996477,0.9995375,0.9982805,0.9995487,0.9999173,0.9999190
1.8415630,0.9999094,0.9998840,0.9995632,0.9937287,0.9998847,0.9998000,0.9986953,0.9997525,0.9999929,0.9996840,0.9992856,0.9986122,0.9995500,0.9999369,0.9999898
1.8417260,0.9998938,0.9998839,0.9995670,0.9936893,0.9998839,0.9998007,0.9986823,0.9997461,0.9999921,0.9996770,0.9989807,0.9989009,0.9995501,0.9999439,1.0000000
1.8418900,0.9998782,0.9998837,0.9995709,0.9936498,0.9998596,0.9998013,0.9986720,0.9997407,0.9999913,0.9996480,0.9987308,0.9990929,0.9995514,0.9999457,0.9999809
1.8420540,0.9998657,0.9998837,0.9995749,0.9936102,0.9998346,0.9998019,0.9986600,0.9997352,0.9999905,0.9996189,0.9985935,0.9991859,0.9995505,0.9999474,0.9999606
1.8422170,0.9998592,0.9998835,0.9995788,0.9935710,0.9998098,0.9998025,0.9986488,0.9997318,0.9999897,0.9995899,0.9985135,0.9991612,0.9995485,0.9999481,0.9999406
1.8423810,0.9998598,0.9998823,0.9995818,0.9935198,0.9997692,0.9998094,0.9986315,0.9997304,0.9999890,0.9995463,0.9985704,0.9990531,0.9995465,0.9999257,0.9998598
1.8425450,0.9998664,0.9998806,0.9995844,0.9934632,0.9997207,0.9998193,0.9986088,0.9997300,0.9999882,0.9994953,0.9986653,0.9988461,0.9995445,0.9998907,0.9997488
1.8427080,0.9998771,0.9998788,0.9995870,0.9934069,0.9996725,0.9998292,0.9985858,0.9997306,0.9999873,0.9994447,0.9987594,0.9986040,0.9995425,0.9998557,0.9996381
1.8428720,0.9998918,0.9998771,0.9995898,0.9933502,0.9996241,0.9998391,0.9985649,0.9997321,0.9999865,0.9993937,0.9988552,0.9983576,0.9995373,0.9998197,0.9995259
1.8430360,0.9999065,0.9998753,0.9995924,0.9932935,0.9996005,0.9998408,0.9985535,0.9997327,0.9999858,0.9993862,0.9988927,0.9981509,0.9995310,0.9997846,0.9994894
1.8431990,0.9999182,0.9998736,0.9995950,0.9932373,0.9995894,0.9998383,0.9985485,0.9997323,0.9999850,0.9994006,0.9988774,0.9980176,0.9995257,0.9997497,0.9994892
1.8433640,0.9999279,0.9998718,0.9995977,0.9931802,0.9995785,0.9998358,0.9985419,0.9997309,0.9999842,0.9994153,0.9988013,0.9979879,0.9995194,0.9997146,0.9994896
1.8435270,0.9999345,0.9998700,0.9996003,0.9931239,0.9995677,0.9998334,0.9985373,0.9997295,0.9999834,0.9994297,0.9986643,0.9980292,0.9995141,0.9996797,0.9994894
1.8436910,0.9999371,0.9998693,0.9996035,0.9930380,0.9995645,0.9998330,0.9985412,0.9997261,0.9999827,0.9994298,0.9984733,0.9981256,0.9995089,0.9996688,0.9994959
1.8438550,0.9999377,0.9998691,0.9996067,0.9929380,0.9995654,0.9998336,0.9985500,0.9997226,0.9999818,0.9994226,0.9982805,0.9982383,0.9995036,0.9996695,0.9995059
1.8440190,0.9999363,0.9998690,0.9996101,0.9928379,0.9995664,0.9998342,0.9985577,0.9997192,0.9999810,0.9994153,0.9981439,0.9983478,0.9994973,0.9996712,0.9995158
1.8441830,0.9999348,0.9998688,0.9996133,0.9927381,0.9995673,0.9998348,0.9985672,0.9997158,0.9999802,0.9994080,0.9980619,0.9984243,0.9994866,0.9996719,0.9995258
1.8443470,0.9999314,0.9998687,0.9996167,0.9926380,0.9995683,0.9998355,0.9985809,0.9997124,0.9999795,0.9994008,0.9979939,0.9983757,0.9994759,0.9996778,0.9995300
1.8445110,0.9999279,0.9998685,0.9996199,0.9925380,0.9995691,0.9998361,0.9985992,0.9997089,0.9999787,0.9993935,0.9980887,0.9982285,0.9994653,0.9996848,0.9995295
1.8446750,0.9999235,0.9998683,0.9996233,0.9924380,0.9995701,0.9998367,0.9986165,0.9997045,0.9999779,0.9993862,0.9981835,0.9979793,0.9994568,0.9996928,0.9995290
1.8448390,0.9999190,0.9998681,0.9996265,0.9923381,0.9995710,0.9998373,0.9986346,0.9997011,0.9999770,0.9993790,0.9983897,0.9976414,0.9994493,0.9996998,0.9995285
1.8450030,0.9999155,0.9998689,0.9996244,0.9922866,0.9995734,0.9998420,0.9986566,0.9996967,0.9999763,0.9994148,0.9986514,0.9972313,0.9994430,0.9996994,0.9995420
1.8451670,0.9999111,0.9998702,0.9996196,0.9922572,0.9995766,0.9998488,0.9986821,0.9996942,0.9999755,0.9994730,0.9989873,0.9967063,0.9994367,0.9996938,0.9995624
1.8453310,0.9999096,0.9998715,0.9996150,0.9922277,0.9995799,0.9998556,0.9987075,0.9996918,0.9999747,0.9995311,0.9992539,0.9962604,0.9994304,0.9996892,0.9995828
1.8454960,0.9999082,0.9998728,0.9996103,0.9921980,0.9995832,0.9998625,0.9987332,0.9996904,0.9999739,0.9995896,0.9995198,0.9958661,0.9994230,0.9996846,0.9996029
1.8456600,0.9999087,0.9998742,0.9996056,0.9921686,0.9996145,0.9998611,0.9987636,0.9996890,0.9999731,0.9996330,0.9996698,0.9955880,0.9994166,0.9996999,0.9996292
1.8458240,0.9999093,0.9998755,0.9996009,0.9921390,0.9996599,0.9998555,0.9987960,0.9996876,0.9999723,0.9996689,0.9997664,0.9954677,0.9994092,0.9997258,0.9996589
1.8459880,0.9999089,0.9998767,0.9995963,0.9921096,0.9997054,0.9998499,0.9988299,0.9996851,0.9999715,0.9997050,0.9997490,0.9955675,0.9994072,0.9997506,0.9996886
1.8461530,0.9999054,0.9998780,0.9995916,0.9920799,0.9997512,0.9998443,0.9988626,0.9996817,0.9999707,0.9997411,0.9995526,0.9957846,0.9994107,0.9997764,0.9997180
1.8463170,0.9998989,0.9998783,0.9995869,0.9920856,0.9998026,0.9998347,0.9989046,0.9996763,0.9999699,0.9997628,0.9993021,0.9960912,0.9994142,0.9998222,0.9997675
1.8464810,0.9998874,0.9998782,0.9995822,0.9921053,0.9998571,0.9998230,0.9989509,0.9996699,0.9999692,0.9997773,0.9989393,0.9964404,0.9994176,0.9998774,0.9998262
1.8466460,0.9998728,0.9998781,0.9995775,0.9921251,0.9999119,0.9998112,0.9989965,0.9996614,0.9999684,0.9997918,0.9985759,0.9967458,0.9994233,0.9999326,0.9998858
1.8468100,0.9998562,0.9998780,0.9995729,0.9921449,0.9999662,0.9997994,0.9990427,0.9996540,0.9999675,0.9998062,0.9981578,0.9969832,0.9994332,0.9999879,0.9999457
1.8469750,0.9998386,0.9998779,0.9995682,0.9921647,0.9999781,0.9997978,0.9990838,0.9996466,0.9999667,0.9998206,0.9977990,0.9971539,0.9994432,1.0000000,0.9999728
1.8471390,0.9998231,0.9998778,0.9995634,0.9921845,0.9999674,0.9998015,0.9991222,0.9996421,0.9999659,0.9998348,0.9975582,0.9971483,0.9994532,0.9999907,0.9999816
1.8473040,0.9998115,0.9998777,0.9995587,0.9922043,0.9999566,0.9998052,0.9991597,0.9996387,0.9999652,0.9998493,0.9974820,0.9970401,0.9994632,0.9999814,0.9999912
1.8474680,0.9998040,0.9998776,0.9995540,0.9922241,0.9999458,0.9998089,0.9991981,0.9996393,0.9999644,0.9998635,0.9975192,0.9968377,0.9994601,0.9999721,1.0000000
1.8476330,0.9998016,0.9998772,0.9995495,0.9921811,0.9999320,0.9998126,0.9992268,0.9996399,0.9999636,0.9998921,0.9976680,0.9965623,0.9994571,0.9999512,0.9999705
1.8477970,0.9998021,0.9998766,0.9995451,0.9921096,0.9999166,0.9998163,0.9992518,0.9996425,0.9999628,0.9999279,0.9978181,0.9962355,0.9994540,0.9999241,0.9999157
1.8479620,0.9998068,0.9998759,0.9995406,0.9920377,0.9999010,0.9998200,0.9992770,0.9996441,0.9999619,0.9999639,0.9981374,0.9958389,0.9994466,0.9998959,0.9998619
1.8481270,0.9998134,0.9998753,0.9995363,0.9919658,0.9998856,0.9998237,0.9993021,0.9996457,0.9999612,1.0000000,0.9983487,0.9954917,0.9994338,0.9998687,0.9998068
1.8482910,0.9998210,0.9998747,0.9995318,0.9918942,0.9998580,0.9998313,0.9993288,0.9996453,0.9999604,0.9999542,0.9986131,0.9952242,0.9994210,0.9998458,0.9997660
1.8484560,0.9998307,0.9998741,0.9995274,0.9918223,0.9998237,0.9998410,0.9993555,0.9996438,0.9999596,0.9998629,0.9988208,0.9950639,0.9994070,0.9998238,0.9997308
1.8486210,0.9998414,0.9998735,0.9995229,0.9917504,0.9997894,0.9998507,0.9993823,0.9996424,0.9999588,0.9997717,0.9989724,0.9950676,0.9993931,0.9998029,0.9996966
1.8487860,0.9998521,0.9998729,0.9995185,0.9916785,0.9997551,0.9998602,0.9994090,0.9996400,0.9999580,0.9996804,0.9992287,0.9953005,0.9993760,0.9997810,0.9996614
1.8489500,0.9998627,0.9998728,0.9995182,0.9915816,0.9997331,0.9998701,0.9994288,0.9996376,0.9999572,0.9996460,0.9993757,0.9955933,0.9993588,0.9997717,0.9996333
1.8491150,0.9998704,0.9998730,0.9995200,0.9914718,0.9997175,0.9998800,0.9994472,0.9996352,0.9999564,0.9996415,0.9994679,0.9959342,0.9993416,0.9997687,0.9996097
1.8492800,0.9998770,0.9998732,0.9995218,0.9913619,0.9997019,0.9998899,0.9994635,0.9996338,0.9999556,0.9996370,0.9995053,0.9962258,0.9993244,0.9997646,0.9995849
1.8494450,0.9998786,0.9998733,0.9995235,0.9912520,0.9996866,0.9998999,0.9994815,0.9996303,0.9999548,0.9996325,0.9995408,0.9963995,0.9993094,0.9997616,0.9995600
1.8496100,0.9998782,0.9998735,0.9995253,0.9911421,0.9996770,0.9999016,0.9994998,0.9996279,0.9999540,0.9996139,0.9994692,0.9963964,0.9992944,0.9997659,0.9995619
1.8497750,0.9998747,0.9998736,0.9995272,0.9910321,0.9996708,0.9998991,0.9995199,0.9996245,0.9999533,0.9995878,0.9993915,0.9962034,0.9992783,0.9997754,0.9995766
1.8499400,0.9998692,0.9998738,0.9995289,0.9909222,0.9996647,0.9998966,0.9995379,0.9996211,0.9999525,0.9995615,0.9993137,0.9958600,0.9992644,0.9997839,0.9995924
1.8501050,0.9998627,0.9998739,0.9995307,0.9908123,0.9996585,0.9998941,0.9995575,0.9996187,0.9999507,0.9995354,0.9992360,0.9954676,0.9992527,0.9997924,0.9996071
1.8502700,0.9998573,0.9998737,0.9995327,0.9907338,0.9996538,0.9998997,0.9995776,0.9996162,0.9999484,0.9995093,0.9992716,0.9950786,0.9992420,0.9997978,0.9996229
1.8504350,0.9998518,0.9998733,0.9995347,0.9906712,0.9996500,0.9999096,0.9995990,0.9996158,0.9999462,0.9994831,0.9993071,0.9947650,0.9992314,0.9998000,0.9996375
1.8506000,0.9998463,0.9998729,0.9995368,0.9906085,0.9996463,0.9999195,0.9996205,0.9996154,0.9999438,0.9994570,0.9994320,0.9945594,0.9992196,0.9998032,0.9996522
1.8507650,0.9998428,0.9998726,0.9995388,0.9905459,0.9996425,0.9999294,0.9996406,0.9996150,0.9999415,0.9994309,0.9995206,0.9944912,0.9992090,0.9998054,0.9996680
1.8509310,0.9998404,0.9998722,0.9995409,0.9904828,0.9996386,0.9999331,0.9996552,0.9996146,0.9999393,0.9994045,0.9995565,0.9945560,0.9991983,0.9998002,0.9996441
1.8510950,0.9998399,0.9998717,0.9995429,0.9904204,0.9996348,0.9999334,0.9996635,0.9996142,0.9999370,0.9993784,0.9995930,0.9947437,0.9991866,0.9997909,0.9995998
1.8512610,0.9998415,0.9998713,0.9995450,0.9903575,0.9996309,0.9999338,0.9996744,0.9996128,0.9999347,0.9993519,0.9995727,0.9950242,0.9991770,0.9997815,0.9995550
1.8514260,0.9998451,0.9998709,0.9995471,0.9902947,0.9996271,0.9999341,0.9996845,0.9996104,0.9999323,0.9993257,0.9994978,0.9954101,0.9991675,0.9997722,0.9995105
1.8515910,0.9998498,0.9998715,0.9995446,0.9902427,0.9996370,0.9999366,0.9996954,0.9996089,0.9999301,0.9993135,0.9993568,0.9959789,0.9991590,0.9997587,0.9994660
1.8517570,0.9998544,0.9998725,0.9995399,0.9901955,0.9996544,0.9999403,0.9997073,0.9996065,0.9999278,0.9993090,0.9992173,0.9964616,0.9991505,0.9997440,0.9994212
1.8519220,0.9998590,0.9998735,0.9995352,0.9901487,0.9996717,0.9999440,0.9997182,0.9996051,0.9999255,0.9993045,0.9990271,0.9969353,0.9991421,0.9997284,0.9993767
1.8520870,0.9998616,0.9998745,0.9995305,0.9901018,0.9996891,0.9999477,0.9997299,0.9996047,0.9999232,0.9993000,0.9988932,0.9973402,0.9991325,0.9997128,0.9993322
1.8522530,0.9998601,0.9998757,0.9995258,0.9900548,0.9997126,0.9999395,0.9997442,0.9996033,0.9999209,0.9993239,0.9987037,0.9976462,0.9991240,0.9997254,0.9993524
1.8524180,0.9998557,0.9998767,0.9995212,0.9900078,0.9997391,0.9999249,0.9997592,0.9996019,0.9999186,0.9993628,0.9985599,0.9979105,0.9991156,0.9997517,0.9994064
1.8525840,0.9998482,0.9998777,0.9995165,0.9899607,0.9997659,0.9999102,0.9997753,0.9995995,0.9999164,0.9994019,0.9984859,0.9979943,0.9991060,0.9997780,0.9994614
1.8527490,0.9998386,0.9998787,0.9995118,0.9899139,0.9997923,0.9998956,0.9997902,0.9995960,0.9999140,0.9994409,0.9984664,0.9979909,0.9991062,0.9998054,0.9995167
1.8529150,0.9998261,0.9998779,0.9995065,0.9898700,0.9998281,0.9998849,0.9997993,0.9995916,0.9999117,0.9995364,0.9985014,0.9979148,0.9991065,0.9998401,0.9995972
1.8530800,0.9998125,0.9998763,0.9995011,0.9898277,0.9998687,0.9998762,0.9998045,0.9995852,0.9999095,0.9996615,0.9985370,0.9977940,0.9991078,0.9998779,0.9996907
1.8532460,0.9997990,0.9998747,0.9994957,0.9897853,0.9999093,0.9998675,0.9998114,0.9995778,0.9999072,0.9997873,0.9985739,0.9976364,0.9991069,0.9999168,0.9997839
1.8534110,0.9997864,0.9998731,0.9994902,0.9897429,0.9999497,0.9998588,0.9998171,0.9995693,0.9999048,0.9999124,0.9986328,0.9974309,0.9991017,0.9999557,0.9998785
1.8535770,0.9997738,0.9998715,0.9994846,0.9897005,0.9999566,0.9998602,0.9998256,0.9995609,0.9999025,0.9999535,0.9986617,0.9972244,0.9990976,0.9999746,0.9999265
1.8537420,0.9997643,0.9998699,0.9994792,0.9896582,0.9999462,0.9998669,0.9998363,0.9995535,0.9999003,0.9999490,0.9985849,0.9970354,0.9990935,0.9999831,0.9999504
1.8539080,0.9997578,0.9998683,0.9994738,0.9896157,0.9999353,0.9998737,0.9998448,0.9995470,0.9998980,0.9999445,0.9985635,0.9968975,0.9990883,0.9999916,0.9999752
1.8540740,0.9997544,0.9998668,0.9994683,0.9895733,0.9999240,0.9998806,0.9998556,0.9995426,0.9998956,0.9999400,0.9984867,0.9968282,0.9990766,1.0000000,1.0000000
1.8542400,0.9997549,0.9998648,0.9994671,0.9894805,0.9998910,0.9998973,0.9998623,0.9995392,0.9998934,0.9999213,0.9984618,0.9968794,0.9990638,0.9999865,0.9999631
1.8544050,0.9997596,0.9998626,0.9994682,0.9893629,0.9998454,0.9999192,0.9998692,0.9995378,0.9998911,0.9998953,0.9985152,0.9970978,0.9990509,0.9999574,0.9998917
1.8545710,0.9997662,0.9998605,0.9994693,0.9892447,0.9997995,0.9999411,0.9998748,0.9995374,0.9998888,0.9998691,0.9985524,0.9973216,0.9990349,0.9999281,0.9998212
1.8547370,0.9997748,0.9998583,0.9994703,0.9891263,0.9997537,0.9999632,0.9998801,0.9995370,0.9998865,0.9998430,0.9986458,0.9975519,0.9990145,0.9998989,0.9997496
1.8549030,0.9997835,0.9998561,0.9994713,0.9890081,0.9997363,0.9999752,0.9998806,0.9995355,0.9998842,0.9998029,0.9987938,0.9976844,0.9989930,0.9998739,0.9997104
1.8550690,0.9997911,0.9998539,0.9994725,0.9888897,0.9997349,0.9999817,0.9998776,0.9995341,0.9998819,0.9997550,0.9988875,0.9976866,0.9989715,0.9998510,0.9996898
1.8552350,0.9997958,0.9998517,0.9994735,0.9887714,0.9997334,0.9999883,0.9998745,0.9995327,0.9998796,0.9997072,0.9990137,0.9975098,0.9989500,0.9998281,0.9996680
1.8554010,0.9997984,0.9998495,0.9994745,0.9886532,0.9997321,0.9999948,0.9998716,0.9995303,0.9998773,0.9996593,0.9991054,0.9971898,0.9989274,0.9998052,0.9996463
1.8555670,0.9997989,0.9998490,0.9994691,0.9885543,0.9997597,0.9999935,0.9998736,0.9995269,0.9998750,0.9996397,0.9991955,0.9967950,0.9989048,0.9998095,0.9996372
1.8557330,0.9997955,0.9998491,0.9994610,0.9884636,0.9998023,0.9999879,0.9998807,0.9995245,0.9998726,0.9996352,0.9992306,0.9964167,0.9988833,0.9998275,0.9996352
1.8558990,0.9997890,0.9998493,0.9994528,0.9883727,0.9998451,0.9999823,0.9998861,0.9995211,0.9998704,0.9996307,0.9992655,0.9961523,0.9988607,0.9998466,0.9996331
1.8560650,0.9997804,0.9998494,0.9994446,0.9882821,0.9998872,0.9999767,0.9998918,0.9995176,0.9998681,0.9996262,0.9993000,0.9960670,0.9988523,0.9998656,0.9996298
1.8562310,0.9997689,0.9998495,0.9994364,0.9881912,0.9999112,0.9999711,0.9999003,0.9995142,0.9998657,0.9996773,0.9993539,0.9962646,0.9988427,0.9998763,0.9996220
1.8563970,0.9997563,0.9998496,0.9994283,0.9881005,0.9999237,0.9999655,0.9999103,0.9995108,0.9998635,0.9997591,0.9993345,0.9965760,0.9988343,0.9998838,0.9996095
1.8565630,0.9997438,0.9998497,0.9994201,0.9880097,0.9999361,0.9999599,0.9999195,0.9995074,0.9998612,0.9998409,0.9993699,0.9969913,0.9988269,0.9998902,0.9995981
1.8567300,0.9997343,0.9998498,0.9994119,0.9879185,0.9999486,0.9999543,0.9999296,0.9995040,0.9998588,0.9999232,0.9994619,0.9974120,0.9988185,0.9998977,0.9995854
1.8568960,0.9997278,0.9998497,0.9994065,0.9878680,0.9999338,0.9999547,0.9999364,0.9995016,0.9998566,0.9999216,0.9994975,0.9977003,0.9988111,0.9998968,0.9995300
1.8570620,0.9997253,0.9998496,0.9994023,0.9878349,0.9999048,0.9999583,0.9999438,0.9995002,0.9998543,0.9998740,0.9995499,0.9978292,0.9988026,0.9998917,0.9994492
1.8572280,0.9997269,0.9998495,0.9993983,0.9878016,0.9998754,0.9999619,0.9999489,0.9994987,0.9998519,0.9998263,0.9995283,0.9976657,0.9987931,0.9998866,0.9993683
1.8573950,0.9997335,0.9998495,0.9993942,0.9877683,0.9998460,0.9999657,0.9999545,0.9994973,0.9998497,0.9997784,0.9995047,0.9972901,0.9987727,0.9998815,0.9992872
1.8575610,0.9997432,0.9998494,0.9993900,0.9877352,0.9998209,0.9999673,0.9999581,0.9994949,0.9998473,0.9997169,0.9994267,0.9967662,0.9987523,0.9998691,0.9992574
1.8577270,0.9997539,0.9998493,0.9993860,0.9877019,0.9997985,0.9999679,0.9999584,0.9994925,0.9998450,0.9996476,0.9992931,0.9961775,0.9987319,0.9998514,0.9992553
1.8578940,0.9997645,0.9998492,0.9993818,0.9876686,0.9997758,0.9999685,0.9999587,0.9994891,0.9998427,0.9995781,0.9991578,0.9956205,0.9987115,0.9998348,0.9992518
1.8580600,0.9997742,0.9998491,0.9993777,0.9876355,0.9997533,0.9999691,0.9999592,0.9994847,0.9998404,0.9995089,0.9990070,0.9951491,0.9986856,0.9998171,0.9992498
1.8582270,0.9997818,0.9998475,0.9993786,0.9876071,0.9997566,0.9999637,0.9999578,0.9994793,0.9998381,0.9995088,0.9988218,0.9948910,0.9986576,0.9998005,0.9992984
1.8583930,0.9997875,0.9998454,0.9993814,0.9875811,0.9997735,0.9999551,0.9999547,0.9994718,0.9998358,0.9995475,0.9987432,0.9948093,0.9986307,0.9997828,0.9993740
1.8585600,0.9997880,0.9998432,0.9993843,0.9875549,0.9997909,0.9999463,0.9999502,0.9994644,0.9998335,0.9995863,0.9986082,0.9948662,0.9986071,0.9997662,0.9994516
1.8587260,0.9997856,0.9998410,0.9993873,0.9875288,0.9998080,0.9999377,0.9999472,0.9994550,0.9998312,0.9996250,0.9984743,0.9950376,0.9985888,0.9997495,0.9995271
1.8588930,0.9997781,0.9998389,0.9993902,0.9875026,0.9998448,0.9999309,0.9999528,0.9994455,0.9998288,0.9996639,0.9983925,0.9952598,0.9985706,0.9997623,0.9996279
1.8590600,0.9997675,0.9998368,0.9993932,0.9874764,0.9998924,0.9999253,0.9999629,0.9994341,0.9998266,0.9997026,0.9982514,0.9955988,0.9985524,0.9997938,0.9997437
1.8592260,0.9997530,0.9998346,0.9993960,0.9874502,0.9999397,0.9999197,0.9999729,0.9994226,0.9998243,0.9997411,0.9981196,0.9958640,0.9985363,0.9998244,0.9998574
1.8593930,0.9997374,0.9998325,0.9993989,0.9874240,0.9999865,0.9999141,0.9999820,0.9994112,0.9998219,0.9997798,0.9980413,0.9960990,0.9985257,0.9998550,0.9999731
1.8595590,0.9997228,0.9998307,0.9994008,0.9873908,1.0000000,0.9999144,0.9999889,0.9993988,0.9998196,0.9997634,0.9980196,0.9962895,0.9985162,0.9998782,1.0000000
1.8597260,0.9997102,0.9998292,0.9994022,0.9873535,0.9999961,0.9999180,0.9999925,0.9993863,0.9998173,0.9997156,0.9980519,0.9963850,0.9985056,0.9998972,0.9999790
1.8598930,0.9997017,0.9998277,0.9994034,0.9873163,0.9999920,0.9999217,0.9999964,0.9993749,0.9998150,0.9996678,0.9981848,0.9963476,0.9984961,0.9999162,0.9999579
1.8600600,0.9996973,0.9998262,0.9994048,0.9872790,0.9999879,0.9999254,1.0000000,0.9993634,0.9998106,0.9996200,0.9983852,0.9961352,0.9984767,0.9999352,0.9999369
1.8602270,0.9996948,0.9998247,0.9994061,0.9872418,0.9999642,0.9999311,1.0000000,0.9993540,0.9998025,0.9995582,0.9985339,0.9957770,0.9984574,0.9999301,0.9998973
1.8603930,0.9996944,0.9998232,0.9994075,0.9872047,0.9999304,0.9999378,0.9999998,0.9993466,0.9997945,0.9994890,0.9987363,0.9953390,0.9984381,0.9999135,0.9998464
1.8605600,0.9996949,0.9998216,0.9994087,0.9871674,0.9998961,0.9999446,1.0000000,0.9993402,0.9997864,0.9994194,0.9988846,0.9949164,0.9984156,0.9998968,0.9997965
