Wavelength,1TB,2TB,3TB_1,3TB_2,4TB,5TB,6TB,7TB,8TB,9TB,11TB,12TB,13TB,14TB,15TB,16TB,17TB,18TB,19TB,20TB,21TB,22TB,23TB,24TB,25TB,26aTB,26bTB,27aTB,28TB,29TB
1.76600000,0.99995159,0.99994491,0.99989931,0.99994691,0.99993505,0.99995805,0.99992474,0.99997227,0.99995095,0.99998295,0.99997245,0.99997081,0.99984536,0.99874561,0.99990245,0.99997217,0.99998556,0.99998112,0.99993582,0.99992700,0.99994762,0.99995609,0.99978885,0.99975127,0.99966407,0.99994490,0.99998857,0.99997507,0.99995144,0.99996853
1.76700000,0.99998888,0.99997103,0.99997966,0.99996562,0.99993451,0.99991044,0.99993903,0.99994555,0.99994429,0.99997674,0.99996077,0.99997133,0.99985900,0.99884655,0.99993703,0.99996048,0.99997341,0.99997255,0.99992442,0.99994864,0.99995096,0.99994060,0.99980517,0.99978452,0.99964028,0.99989731,0.99996537,0.99995833,0.99995028,0.99998613
1.76800000,0.99998287,0.99998707,0.99994203,0.99994478,0.99993296,0.99994979,0.99995433,0.99995210,0.99995171,0.99997255,0.99997822,1.00000000,0.99982700,0.99889242,0.99992190,0.99994676,0.99998545,0.99997903,0.99993520,0.99996323,0.99995430,0.99997628,0.99983157,0.99978935,0.99966299,0.99989805,0.99997627,0.99995065,0.99995815,0.99998053
1.76900000,0.99998190,0.99995578,0.99990236,1.00000000,0.99992331,0.99994465,0.99995947,0.99993950,0.99994606,0.99995127,0.99997658,0.99996790,0.99985585,0.99893101,0.99991997,0.99995932,0.99996725,0.99999353,0.99997118,0.99996368,0.99996166,0.99996982,0.99982071,0.99983376,0.99971300,0.99989073,0.99997313,0.99994197,0.99996703,0.99998300
1.77000000,0.99996783,0.99992449,0.99990338,0.99998475,0.99993796,0.99990614,0.99994734,0.99996521,0.99994945,0.99995913,0.99995485,0.99995791,0.99982689,0.99908180,0.99989166,0.99991225,0.99996418,1.00000000,0.99995978,0.99998936,0.99995897,0.99994529,0.99983602,0.99980813,0.99969730,0.99991564,0.99997500,0.99993932,0.99994982,0.99995624
1.77100000,0.99996585,0.99995665,0.99996237,0.99998268,0.99986756,0.99994751,0.99994436,0.99992840,0.99996994,0.99999110,0.99997029,0.99996601,0.99983140,0.99915674,0.99989886,0.99993088,0.99997923,0.99998459,0.99992015,0.99998679,0.99996834,0.99995689,0.99987047,0.99984646,0.99972709,0.99991336,0.99997086,0.99993064,0.99995469,0.99996778
1.77200000,0.99997897,0.99995154,0.99998678,0.99998163,0.99987512,1.00000000,0.99995356,0.99992891,0.99995223,0.99996179,0.99996563,0.99994798,0.99986532,0.99916623,0.99990199,0.99995556,0.99997212,0.99998322,0.99992186,0.99997111,0.99998474,0.99997351,0.99986464,0.99987463,0.99975789,0.99992417,0.99996872,0.99995013,0.99996557,0.99994102
1.77300000,0.99997195,0.99992831,0.99996847,0.99996536,0.99986344,0.99998719,0.99994550,0.99997882,0.99997272,0.99995357,0.99996600,0.99994000,0.99986476,0.99921727,0.99988890,0.99992770,0.99999222,0.99997885,0.99993566,0.99997561,0.99996397,0.99996705,0.99988802,0.99985306,0.99978464,0.99995512,0.99998763,0.99995051,0.99994736,0.99996567
1.77400000,0.99996393,0.99996349,0.99997661,0.99997749,0.99994188,0.99995922,0.99993947,0.99993496,0.99995500,0.99994234,0.99996437,0.99999234,0.99987434,0.99937531,0.99992145,0.99994430,0.99998511,0.99997347,0.99994845,0.99995387,0.99997234,0.99998066,0.99991541,0.99985585,0.99980938,0.99994780,0.99998951,0.99994283,0.99995824,0.99994999
1.77500000,0.99999115,0.99997853,0.99996034,0.99994500,0.99988667,0.99996765,0.99997813,1.00000000,0.99996946,0.99996426,0.99997779,0.99996827,0.99988595,0.99941076,0.99994588,0.99994372,0.99997599,0.99996709,0.99993604,0.99995534,0.99997568,0.99995814,0.99989650,0.99983631,0.99980176,0.99993948,0.99998235,0.99996333,0.99996812,0.99995045
1.77600000,0.99999420,0.99994724,0.99997966,0.99999160,0.99993372,0.99996091,0.99997921,0.99998868,1.00000000,0.99995906,0.99996410,0.99996230,0.99992392,0.99950334,0.99996321,0.99991181,0.99997694,0.99997174,0.99993674,0.99995983,0.99996295,0.99997476,0.99993094,0.99986752,0.99982750,0.99998755,0.99998924,0.99996169,0.99996696,0.99995897
1.77700000,0.99998316,0.99995019,0.99999797,0.99999461,1.00000000,0.99997843,0.99995997,0.99996829,1.00000000,0.99996190,0.99999159,0.99996538,0.99991423,0.99950554,0.99995722,0.99998197,0.99999502,0.99999143,0.99995961,0.99994314,0.99996830,0.99998535,0.99990699,0.99989671,0.99983606,0.99997822,0.99999813,0.99996608,0.99996180,0.99998664
1.77800000,0.99997513,0.99996926,0.99995017,0.99998747,0.99992973,1.00000000,0.99999863,0.99999227,0.99998413,0.99997377,1.00000000,0.99998555,0.99993598,0.99965940,0.99996441,0.99998543,1.00000000,0.99999608,0.99993410,0.99997084,0.99999474,0.99997186,0.99991727,0.99993706,0.99987090,0.99997896,1.00000000,0.99998055,0.99995462,0.99999314
1.77900000,0.99996409,0.99994703,0.99991355,0.99998033,0.99991311,0.99996866,0.99993978,0.99996381,0.99996022,0.99996958,0.99998064,0.99999164,0.99991311,0.99966263,1.00000000,0.99997172,0.99997359,0.99998870,0.99995596,0.99999551,0.99997900,0.99997042,0.99993561,0.99993478,0.99991079,0.99997365,0.99998412,0.99998192,0.99997553,0.99998452
1.78000000,0.99994700,0.99996912,0.99990338,0.99995697,0.99991270,0.99996360,0.99994086,0.99996762,0.99997250,0.99995132,0.99999644,0.99995753,0.99994601,0.99971365,0.99993704,0.99995295,0.99997236,0.99997930,1.00000000,1.00000000,0.99996827,0.99997700,0.99992374,0.99990712,0.99990014,0.99997641,0.99998529,0.99997123,0.99997939,0.99998498
1.78100000,0.99997624,0.99991970,0.99993694,0.99995287,0.99990925,0.99996158,0.99993584,0.99996034,0.99996769,0.99995917,0.99997708,0.99991236,0.99995965,0.99966703,0.99994305,0.99997864,0.99997315,1.00000000,0.99997098,0.99997069,0.99996157,0.99996853,0.99996825,0.99992717,0.99994509,0.99998218,0.99998546,0.99998971,0.99998526,0.99999652
1.78200000,0.99997123,0.99995287,0.99997254,0.99997412,0.99995541,0.99996866,0.99998669,0.99997020,0.99995987,0.99995297,0.99996174,0.99996871,0.99994895,0.99970142,0.99995919,0.99994472,0.99996084,0.99999235,0.99993792,0.99994340,0.99995888,0.99997311,0.99992820,0.99988732,0.99994051,0.99998594,0.99998062,0.99999109,0.99999012,1.00000000
1.78300000,0.99996724,0.99995482,0.99999288,0.99997915,0.99993981,0.99999494,0.99995933,0.99997804,0.99996511,1.00000000,0.99998256,0.99998787,0.99995650,0.99980955,0.99997838,0.99996132,0.99996767,0.99997969,0.99995527,0.99995646,0.99997126,0.99997066,0.99992338,0.99990128,0.99990560,0.99995446,0.99997978,0.99997335,1.00000000,0.99999751
1.78400000,0.99998137,0.99993662,0.99998068,0.99999635,0.99990497,0.99997270,0.99998174,1.00000000,0.99998645,0.99998351,0.99999233,1.00000000,0.99995796,0.99987302,0.99999859,0.99995569,0.99999667,0.99999210,0.99998068,0.99998768,0.99997360,0.99996419,0.99997393,0.99993960,0.99995054,0.99998642,0.99998797,0.99997574,0.99997509,0.99999200
1.78500000,0.99998442,1.00000000,0.99991050,0.99998820,0.99997644,0.99992923,0.99996656,0.99995047,0.99997661,0.99996402,0.99999105,0.99996180,0.99992394,0.99982848,0.99995997,0.99999250,0.99997630,0.99999047,0.99996375,0.99997653,0.99997493,0.99998583,0.99998219,0.99996371,0.99999448,0.99997709,0.99997109,0.99997108,0.99997926,0.99998145
1.78600000,0.99997237,0.99994159,0.99993695,0.99994861,0.99993958,0.99992114,0.99995647,0.99995639,0.99994968,0.99996059,0.99997571,0.99997990,0.99991527,0.99992724,0.99994366,1.00000000,0.99996097,0.99998884,0.99991961,0.99996942,0.99998330,0.99999643,0.99997938,0.99997158,1.00000000,0.99998185,0.99996725,0.99997548,0.99998644,0.99997292
1.78700000,0.99996233,0.99992144,0.99995627,0.99993742,0.99989259,0.99996765,0.99994333,0.99998349,0.99995694,0.99997323,0.99997443,0.99995577,0.99992890,0.99991386,0.99993952,0.99997614,0.99998795,0.99996716,0.99993394,0.99998450,0.99998965,1.00000000,0.99999067,0.99997234,1.00000000,0.99999266,0.99998947,1.00000000,0.99999061,0.99997850
1.78800000,0.99996639,0.99995468,0.99998881,0.99994853,0.99996406,0.99994440,0.99994644,0.99999546,0.99994208,0.99997885,0.99999425,0.99995778,0.99999729,0.99998977,0.99997798,0.99997855,0.99998068,0.99998057,0.99994322,0.99999151,0.99997993,0.99999880,0.99995263,0.99996194,0.99998181,0.99996823,0.99997961,0.99998111,0.99998676,0.99999012
1.78900000,0.99994528,0.99994159,0.99994813,0.99996472,0.99994036,1.00000000,0.99995056,0.99997315,0.99998452,0.99997040,0.99999699,0.99995175,0.99997543,0.99993900,0.99992922,0.99993953,0.99999356,0.99997794,0.99996157,0.99995917,0.99999131,0.99996949,0.99998103,0.99995458,0.99996260,0.99997602,0.99998479,0.99998234,0.99997890,0.99999973
1.79000000,0.99995336,0.99998086,0.99998475,0.99997076,0.99997842,0.99999577,0.99996891,0.99998009,0.99997771,0.99996898,0.99998968,0.99996281,0.99995662,0.99991316,0.99990176,0.99998135,0.99999435,0.99998934,0.99997186,0.99995912,0.99998159,0.99996026,0.99998426,0.99994519,1.00000000,0.99994856,0.99997694,0.99996948,0.99998307,0.99996600
1.79100000,0.99997051,0.99999496,0.99997559,0.99995551,0.99995067,0.99998245,0.99995983,0.99996282,0.99995379,0.99996455,0.99997635,0.99996783,0.99995809,0.99999841,0.99996659,0.99996759,0.99997297,0.99999173,0.99999223,0.99998227,1.00000000,0.99998013,0.99997944,0.99996828,0.99995763,0.99997850,0.99996407,0.99994455,0.99997922,0.99994839
1.79200000,0.99996551,0.99998187,0.99995424,0.99994128,0.99991786,0.99995598,0.99995888,0.99995362,0.99995602,0.99995811,0.99996904,0.99996683,0.99994130,0.99999333,0.99998172,0.99998313,0.99997678,0.99998508,0.99997026,0.99997213,0.99997960,1.00000000,0.99998972,0.99997818,0.99997489,0.99995206,0.99997326,0.99994477,0.99997537,0.99995901
1.79300000,0.99997460,0.99997684,0.99996847,0.99993312,0.99991947,0.99997601,0.99996300,0.99997265,0.99994518,0.99997477,0.99997279,0.99996180,0.99997420,0.99993738,0.99994919,0.99998352,0.99999470,0.99999148,0.99998156,0.99997712,0.99998331,0.99999540,1.00000000,0.99997792,0.99999619,0.99996790,0.99999549,0.99998424,0.99998756,0.99999483
1.79400000,0.99997262,0.99996475,0.99998576,1.00000000,0.99990083,0.99997077,0.99997931,0.99996647,0.99996048,0.99995125,0.99997452,0.99996784,1.00000000,0.99988143,0.99994099,0.99998593,0.99999952,0.99996778,0.99997774,0.99999623,0.99997596,0.99998277,0.99998803,0.99993098,0.99995483,0.99997166,0.99999465,0.99995126,0.99998471,0.99998428
1.79500000,0.99996158,0.99995166,0.99995627,0.99997567,0.99987815,0.99997969,0.99994078,0.99998248,0.99994964,0.99997394,0.99998831,0.99996683,0.99996933,0.99992514,0.99996322,0.99996308,0.99999225,0.99996716,0.99996989,0.99999719,0.99996159,0.99999021,0.99994285,0.99991652,0.99995087,0.99999959,0.99999181,0.99998267,0.99998889,0.99997070
1.79600000,0.99994449,0.99997885,0.99996034,0.99999594,0.99995062,0.99993401,0.99994694,0.99998639,0.99994483,0.99995947,0.99998301,0.99996482,0.99996603,1.00000000,0.99998647,0.99995438,0.99998498,0.99998659,0.99997111,0.99999007,0.99996731,0.99996854,0.99995604,0.99992134,0.99992871,0.99998019,0.99999499,1.00000000,0.99999306,0.99999341
1.79700000,0.99995761,0.99996173,0.99995830,0.99996756,0.99993502,0.99996416,0.99996020,0.99997416,0.99995410,0.99997312,0.99997270,0.99995678,0.99995159,0.99997641,0.99996104,0.99999417,0.99999080,1.00000000,0.99997736,0.99999103,0.99995494,0.99996294,0.99998535,0.99992819,0.99995405,0.99998596,0.99999215,0.99998969,0.99999121,1.00000000
1.79800000,0.99996369,0.99992145,0.99995830,0.99998581,0.99993157,0.99998419,0.99996941,0.99997605,0.99994326,0.99997973,0.99997443,0.99997789,1.00000000,0.99997773,0.99994980,0.99998344,0.99998151,0.99998766,0.99999068,0.99999198,0.99996367,0.99997740,0.99997137,0.99996346,0.99998647,0.99998570,0.99998128,0.99997032,0.99999438,0.99998758
1.79900000,0.99997479,0.99993454,0.99997864,0.99999392,1.00000000,0.99998805,0.99995119,0.99996988,0.99996761,0.99997932,0.99998420,1.00000000,0.99997486,0.99992715,0.99995378,0.99994140,0.99998633,0.99998735,0.99995662,1.00000000,0.99998245,0.99997983,0.99997651,0.99995813,0.99996937,0.99996227,0.99999148,0.99998013,0.99999755,0.99996610
1.80000000,1.00000000,0.99999094,0.99997763,0.99996857,0.99994788,1.00000000,1.00000000,0.99999093,1.00000000,1.00000000,1.00000000,0.99995459,0.99994870,0.99992017,0.99993037,0.99994987,0.99996999,0.99997902,0.99993163,0.99995683,0.99996908,0.99998626,0.99997058,0.99991525,0.99994924,0.99997912,0.99999666,0.99995372,0.99998768,0.99997283
1.80100000,0.99997017,1.00000000,1.00000000,0.99999493,0.99993626,0.99996938,0.99995754,0.99999181,0.99998206,0.99996565,0.99998059,0.99994838,0.99992862,0.99998377,0.99995159,0.99996238,1.00000000,0.99999275,0.99998526,0.99996207,0.99998785,0.99999972,0.99998177,0.99994748,0.99997256,1.00000000,0.99999582,0.99996654,0.99998584,0.99996848
1.80200000,0.99995041,0.99996307,0.99996232,0.99998074,0.99992667,0.99999538,0.99994454,0.99998261,0.99997920,0.99995239,0.99997926,0.99996227,0.99995519,0.99995499,0.99996773,0.99995974,0.99998528,0.99998943,0.99995825,0.99996933,0.99999156,0.99998910,1.00000000,1.00000000,0.99999992,0.99997538,0.99997493,0.99998139,0.99997998,0.99997824
1.80300000,0.99997294,0.99995535,0.99994091,0.99997567,0.99993327,0.99998599,0.99996200,0.99999156,0.99997836,0.99995520,0.99997291,0.99995003,0.99996958,0.99993036,0.99998692,0.99998438,0.99998366,0.99998511,0.99995846,0.99999879,0.99998924,0.99999453,0.99999067,0.99995793,1.00000000,0.99995075,0.99998212,0.99998717,0.99998516,0.99998195
1.80400000,0.99996425,0.99995871,0.99993374,0.99996857,0.99997935,0.99997054,0.99993985,0.99997631,0.99997248,0.99992989,0.99997158,0.99994382,0.99989172,0.99985799,0.99993614,0.99997971,0.99997095,0.99999985,1.00000000,1.00000000,0.99999797,0.99998090,0.99998033,0.99993514,0.99996012,0.99997144,0.99998128,1.00000000,0.99998331,0.99996349
1.80500000,0.99997369,0.99995904,0.99994080,1.00000000,0.99998190,0.99991971,0.99991872,0.99997316,0.99997063,0.99993873,0.99997226,0.99994967,0.99991220,0.99994235,0.99995431,0.99997808,0.99997940,0.99998650,0.99997420,0.99997786,0.99999464,0.99996927,0.99996798,0.99995091,0.99994550,0.99996293,0.99998546,0.99998074,0.99999350,0.99996317
1.80600000,0.99996199,0.99992816,0.99997634,0.99999872,0.99995914,0.99995884,0.99998290,0.99997202,0.99997682,0.99996565,0.99997595,0.99995753,0.99995701,0.99994471,0.99993699,0.99997039,0.99997375,0.99997115,0.99996855,0.99996480,0.99999534,0.99998574,0.99996268,0.99993523,0.99999252,0.99995240,0.99998763,0.99998563,0.99998764,0.99999308
1.80700000,0.99996740,0.99991843,0.99997832,0.99999035,0.99996676,1.00000000,0.99995161,0.99997089,0.99996090,0.99995239,0.99997563,0.99995635,0.99995316,1.00000000,0.99992981,0.99996471,0.99996004,0.99997686,0.99998206,0.99998503,0.99997895,0.99998315,0.99997751,0.99989925,0.99999609,0.99998920,0.99999081,0.99997643,0.99999081,0.99998067
1.80800000,1.00000000,0.99996912,0.99997318,0.99998805,0.99995918,0.99999725,0.99996907,1.00000000,0.99997614,0.99997228,0.99999037,0.99998532,0.99997668,0.99997699,0.99994190,0.99994692,0.99996950,0.99997454,0.99997944,0.99998710,0.99996659,0.99997252,0.99996113,0.99992010,0.99995722,0.99994947,1.00000000,0.99997628,1.00000000,0.99997631
1.80900000,0.99997738,0.99993622,0.99999245,0.99996954,0.99992124,0.99996215,0.99998654,0.99998387,0.99998735,0.99998112,0.99998603,0.99996805,0.99997080,0.99994257,0.99993878,0.99992609,0.99997896,0.99998527,0.99997682,0.99993369,0.99999541,0.99998900,0.99996287,0.99990340,0.99993957,0.99993693,0.99998634,0.99998117,0.99999483,0.99996793
1.81000000,0.99995174,0.99994662,0.99994765,0.99993988,0.99993392,0.99997557,0.99995119,0.99996975,0.99997243,0.99999297,0.99997666,0.99995581,0.99996898,0.99992060,0.99996304,0.99993961,0.99995718,0.99997894,0.99999536,0.99993878,0.99997199,0.99998740,0.99996260,0.99994455,0.99994516,0.99993849,0.99997970,0.99997096,0.99998665,0.99996559
1.81100000,0.99995732,0.99998019,0.99991912,0.99994265,0.99994659,0.99995563,0.99994326,1.00000000,0.99997661,0.99997368,0.99997935,0.99998880,0.99997729,0.99996401,0.99998730,0.99994707,0.99997067,0.99996459,0.99995747,0.99993279,0.99996867,0.99998381,0.99996938,0.99991263,0.99994469,0.99994910,0.99997507,0.99996478,0.99997445,0.99997434
1.81200000,0.99996793,0.99996844,0.99992416,0.99995557,0.99994610,0.99996805,0.99991198,0.99999240,0.99996571,0.99996645,0.99998003,0.99999063,0.99995519,0.99994931,0.99997505,1.00000000,0.99999424,0.99998334,0.99998307,0.99995907,0.99996936,0.99997118,0.99998119,0.99992231,0.99993613,0.99997986,0.99999450,0.99999885,0.99999034,0.99998914
1.81300000,0.99996143,0.99992950,0.99990987,0.99994922,0.99994866,0.99995822,0.99996193,0.99998883,0.99996285,0.99998333,0.99998071,0.99999548,0.99997871,0.99997196,0.99995266,0.99999464,0.99999463,0.99998704,0.99999758,0.99996013,0.99997508,0.99996457,0.99996984,0.99991881,0.99994981,0.99997940,0.99997884,0.99997657,0.99998416,0.99997874
1.81400000,0.99995794,0.99994092,0.99995456,0.99995403,0.99995323,0.99994030,0.99995705,0.99998123,0.99996402,0.99996304,0.99996933,0.99999228,0.99999412,0.99998112,0.99994041,0.99996907,0.99996882,0.99999475,0.99999194,0.99995917,0.99997376,0.99998204,0.99998870,0.99991226,0.99993721,0.99997391,0.99997821,0.99995932,0.99996294,0.99995323
1.81500000,0.99997761,0.99994528,0.99996264,0.99994869,0.99991630,0.99995878,0.99994202,0.99993935,0.99998026,0.99995982,0.99996901,0.99996497,0.99997101,0.99993114,0.99994236,0.99999098,0.99994000,0.99998342,0.99997621,0.99996326,0.99997546,0.99998246,0.99997333,0.99994732,0.99992563,0.99998050,0.99997057,0.99994308,0.99997382,0.99995996
1.81600000,0.99996809,0.99992749,0.99992598,0.99996262,0.99991278,0.99999646,0.99997268,0.99993679,0.99996635,0.99996866,0.99997672,0.99997383,0.99996513,0.99988323,0.99994836,0.99999472,0.99995953,0.99997609,0.99995747,0.99994213,0.99997314,0.99996782,0.99996500,0.99990119,0.99996558,0.99995991,0.99998499,0.99995300,0.99996965,0.99995359
1.81700000,0.99995151,0.99996509,0.99989440,0.99995627,0.99998619,0.99994216,0.99999420,0.99996851,0.99997254,0.99997449,0.99997941,0.99998270,0.99997141,0.99993701,1.00000000,0.99997723,0.99997705,0.99998280,0.99993771,0.99992201,0.99999493,0.99997727,0.99997983,0.99992204,0.99999340,0.99997354,0.99999339,0.99997901,0.99997651,0.99996940
1.81800000,0.99997320,0.99995636,0.99995638,0.99996513,0.99994926,0.99994951,0.99997917,0.99994377,0.99998376,0.99995119,0.99997105,0.99996945,1.00000000,0.99996486,0.99998732,0.99994560,0.99999457,0.99997447,0.99994517,0.99995131,0.99999060,0.99996965,0.99997755,0.99992259,0.99994139,0.99997208,0.99999277,1.00000000,0.99998839,0.99998722
1.81900000,0.99998583,0.99997079,0.99999700,0.99998515,0.99990930,0.99996395,0.99992453,0.99993920,1.00000000,0.99998112,0.99998780,0.99998334,0.99998272,0.99990242,1.00000000,0.99996953,1.00000000,0.99997215,1.00000000,0.99997558,0.99997321,0.99996505,0.99998734,0.99989980,0.99992475,0.99997867,0.99998412,0.99999674,0.99999425,1.00000000
1.82000000,0.99996623,0.99998120,1.00000000,0.99995244,0.99992906,0.99994704,0.99993386,0.99996386,0.99999937,1.00000000,0.99998546,0.99998719,0.99994617,0.99990536,0.99994945,0.99996518,0.99998505,0.99995379,0.99997863,0.99996958,0.99997692,0.99996446,0.99997801,0.99992167,0.99994853,0.99996311,0.99998751,0.99998242,0.99998506,0.99997005
1.82100000,0.99991844,0.99990600,0.99993213,0.99990453,0.99993161,0.99996148,0.99995843,0.99994416,0.99999874,0.99998241,0.99998815,0.99998600,0.99992078,0.99992075,0.99995365,0.99993759,0.99996707,0.99995048,0.99994214,0.99997367,0.99998967,1.00000000,0.99996969,0.99990294,0.99996625,0.99993446,0.99998989,0.99997212,0.99998490,0.99991793
1.82200000,0.99993106,0.99991238,0.99991207,0.99994380,0.99994631,0.99993143,0.99994238,0.99993354,0.99998806,0.99995880,0.99997377,0.99999185,0.99995925,0.99996312,0.99993758,0.99997668,0.99994507,0.99996922,0.99994597,0.99994850,0.99999137,0.99998428,0.99995634,0.99990654,0.99996780,0.99997327,0.99998025,0.99997691,0.99997772,0.99997062
1.82300000,0.99996483,0.99994394,0.99992556,0.99998814,0.99992861,0.99991655,0.99998523,0.99997131,0.99999447,0.99996230,0.99997344,0.99999469,0.99998455,0.99992248,0.99993063,0.99998850,0.99996437,1.00000000,0.99995081,1.00000000,0.99998001,0.99998060,0.99996714,0.99990709,0.99996329,0.99998288,0.99997862,0.99999579,0.99996954,0.99998501
1.82400000,0.99997746,0.99999564,0.99997057,0.99997875,1.00000000,0.99997142,0.99996511,1.00000000,0.99998479,0.99997184,0.99999521,0.99998546,0.99997233,0.99987665,0.99996628,0.99999829,0.99995344,0.99999447,0.99998084,0.99998954,0.99998472,0.99997993,0.99997592,1.00000000,0.99996888,0.99998343,0.99999003,0.99998851,0.99996738,0.99996413
1.82500000,0.99997297,1.00000000,0.99996779,0.99996937,0.99995134,1.00000000,0.99996937,0.99998204,0.99997009,0.99996429,0.99998786,0.99998729,0.99999154,0.99997193,0.99996339,1.00000000,0.99996972,0.99999897,0.99999273,0.99998613,0.99998642,0.99998227,0.99999578,0.99998392,0.99999973,0.99997089,0.99999141,0.99999833,0.99996622,0.99999062
1.82600000,0.99995136,0.99994137,0.99995485,0.99994376,0.99991482,0.99998613,0.99995738,0.99997113,0.99999158,0.99996077,0.99998452,0.99997103,0.99996412,0.99993544,0.99996252,0.99994341,0.99999608,0.99995733,0.99995725,0.99997264,0.99997907,0.99999164,0.99998746,0.99994349,0.99998107,0.99996842,0.99997876,0.99998300,0.99996205,0.99994858
1.82700000,0.99996398,0.99994618,0.99995207,0.99995870,0.99994309,0.99997429,0.99993930,0.99998038,1.00000000,0.99997030,0.99997616,1.00000000,0.99998333,0.99993630,0.99999006,0.99992724,0.99999724,0.99996785,0.99995403,0.99997025,0.99998077,0.99998495,0.99999725,0.99989899,0.99995332,0.99998709,0.99999819,0.99998377,1.00000000,0.99995189
1.82800000,0.99998768,0.99997819,0.99994013,1.00000000,0.99993694,0.99998569,0.99992528,0.99996242,0.99997933,0.99993564,0.99998588,0.99995970,0.99998835,0.99990708,0.99999021,0.99997270,0.99999236,0.99998237,0.99996491,0.99995474,0.99997946,0.99997725,1.00000000,0.99994381,0.99995689,0.99999771,0.99999355,0.99999460,0.99998640,0.99995620
1.82900000,0.99995600,0.99996287,0.99993328,0.99996601,0.99992675,0.99996273,0.99992345,0.99996462,0.99997073,0.99994115,0.99996345,0.99996866,0.99995485,0.99993388,0.99997515,0.99997673,0.99999152,0.99996481,0.99994657,0.99996546,0.99997714,0.99998963,0.99997655,0.99994803,0.99994934,0.99997208,0.99998992,0.99998430,0.99999186,0.99997463
1.83000000,0.99997668,0.99995459,0.99997017,0.99998372,0.99993882,0.99995695,0.99991146,0.99994867,0.99999430,0.99995771,0.99995911,0.99997862,0.99995480,0.99993993,0.99994690,0.99997975,0.99998563,0.99996730,0.99996350,0.99993785,0.99998687,0.99998896,0.99996920,0.99990962,0.99998727,0.99998673,0.99998128,0.99998104,0.99997625,0.99997995
1.83100000,0.99993191,0.99992718,0.99997451,0.99993858,0.99990433,0.99994410,0.99994110,0.99996902,0.99998872,0.99996423,0.99996783,0.99999360,0.99991319,0.99993975,0.99996531,0.99998682,0.99996362,0.99995074,0.99994818,0.99993848,0.99997250,0.99998528,0.99997493,0.99987934,0.99996457,0.99995405,0.99997664,0.99997577,0.99996566,0.99996311
1.83200000,0.99996569,0.99995012,0.99995240,0.99997758,0.99994474,0.99999796,0.99997989,0.99994399,0.99997710,0.99996975,0.99995947,0.99998145,0.99993949,0.99984207,0.99996140,0.99996357,0.99996177,0.99996927,0.99996007,0.99996938,0.99997821,0.99999666,0.99995651,0.99990386,0.99995804,0.99996869,0.99999006,0.99997553,0.99996510,0.99996944
1.83300000,0.99999543,0.99998012,0.99992115,0.99997704,0.99999731,0.99996994,0.99998922,0.99991998,0.99997252,0.99996923,0.99997923,0.99999241,0.99992424,0.99988442,0.99993417,0.99998377,0.99996596,0.99998279,0.99998506,0.99996799,1.00000000,1.00000000,0.99995419,0.99997709,1.00000000,0.99997327,0.99998743,0.99999039,0.99996052,0.99999492
